X,CH1,CH2,CH3,CH4,Start,Increment,
Sequence,Volt,Volt,Volt,Volt,-1.200000e-01,2.000000e-04
0,1.22e+00,4.00e-01,2.64e+00,1.60e-02,
1,1.14e+00,8.00e-01,2.48e+00,4.00e-02,
2,1.22e+00,4.00e-01,2.56e+00,1.60e-02,
3,1.18e+00,8.00e-01,2.80e+00,4.00e-02,
4,1.18e+00,4.00e-01,2.72e+00,3.20e-02,
5,1.22e+00,8.00e-01,2.80e+00,4.00e-02,
6,1.18e+00,8.00e-01,2.72e+00,3.20e-02,
7,1.26e+00,4.00e-01,2.88e+00,4.00e-02,
8,1.18e+00,4.00e-01,2.72e+00,3.20e-02,
9,1.26e+00,8.00e-01,2.88e+00,4.00e-02,
10,1.18e+00,4.00e-01,2.72e+00,3.20e-02,
11,1.26e+00,8.00e-01,2.80e+00,4.00e-02,
12,1.26e+00,4.00e-01,2.80e+00,3.20e-02,
13,1.18e+00,8.00e-01,2.56e+00,4.00e-02,
14,1.26e+00,4.00e-01,2.80e+00,1.60e-02,
15,1.20e+00,8.00e-01,2.56e+00,4.00e-02,
16,1.20e+00,8.00e-01,2.64e+00,1.60e-02,
17,1.26e+00,4.00e-01,2.48e+00,4.00e-02,
18,1.26e+00,4.00e-01,2.56e+00,1.60e-02,
19,1.20e+00,8.00e-01,2.32e+00,4.00e-02,
20,1.20e+00,4.00e-01,1.68e+00,8.00e-03,
21,1.28e+00,8.00e-01,2.56e+00,4.00e-02,
22,1.20e+00,8.00e-01,2.48e+00,1.60e-02,
23,1.28e+00,4.00e-01,2.64e+00,4.00e-02,
24,1.28e+00,8.00e-01,2.56e+00,1.60e-02,
25,1.22e+00,4.00e-01,2.72e+00,4.00e-02,
26,1.28e+00,8.00e-01,2.56e+00,1.60e-02,
27,1.22e+00,4.00e-01,2.80e+00,4.00e-02,
28,1.28e+00,8.00e-01,2.72e+00,1.60e-02,
29,1.24e+00,4.00e-01,2.88e+00,4.00e-02,
30,1.28e+00,4.00e-01,2.88e+00,4.00e-02,
31,1.24e+00,8.00e-01,2.72e+00,1.60e-02,
32,1.28e+00,8.00e-01,2.88e+00,4.00e-02,
33,1.24e+00,4.00e-01,2.80e+00,1.60e-02,
34,1.24e+00,4.00e-01,2.88e+00,2.40e-02,
35,1.32e+00,8.00e-01,2.80e+00,4.00e-02,
36,1.32e+00,8.00e-01,2.80e+00,4.00e-02,
37,1.24e+00,4.00e-01,2.88e+00,2.40e-02,
38,1.32e+00,8.00e-01,2.88e+00,4.00e-02,
39,1.24e+00,4.00e-01,2.72e+00,1.60e-02,
40,1.26e+00,4.00e-01,2.80e+00,4.00e-02,
41,1.32e+00,8.00e-01,2.56e+00,1.60e-02,
42,1.32e+00,8.00e-01,2.72e+00,1.60e-02,
43,1.26e+00,4.00e-01,2.48e+00,4.00e-02,
44,1.32e+00,4.00e-01,2.48e+00,4.00e-02,
45,1.26e+00,8.00e-01,2.64e+00,1.60e-02,
46,1.32e+00,8.00e-01,2.48e+00,3.20e-02,
47,1.26e+00,4.00e-01,1.76e+00,1.60e-02,
48,1.26e+00,4.00e-01,2.32e+00,2.40e-02,
49,1.32e+00,8.00e-01,2.48e+00,1.60e-02,
50,1.26e+00,8.00e-01,2.48e+00,1.60e-02,
